,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
12074,14092,47920,47920,47920,47920,47920,47920,48407,188,1431516716358684673,1431455958132092933,1630135156000.0,2021-08-28 03:19:16,-400,,@planetmindbody For dave 💪🏻  https://t.co/dYOV9Re38X,en,[],[],995230779125977088,995230779125977088,cryptoshaks,Tony 🇺🇸,6,3,https://twitter.com/cryptoshaks/status/1431516716358684673,[],['https://pbs.twimg.com/tweet_video_thumb/E93E3ACXEAME7ii.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93E3ACXEAME7ii.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'planetmindbody', 'name': 'Crazy4Cryptos.com', 'id': '797372091183951872'}]",,,,,For dave 💪🏻,True,3
6700,8718,30963,30963,30963,30963,30963,30963,31290,1131,1431379735150428160,1431379735150428160,1630102497000.0,2021-08-27 18:14:57,-400,,Everyone else: “Just made 284x in 20 mins flipping this #NFT”  Me:  https://t.co/wDPm52gn9J,en,['nft'],[],884709174604578816,884709174604578816,debbin_,dev,5,18,https://twitter.com/debbin_/status/1431379735150428160,[],['https://pbs.twimg.com/tweet_video_thumb/E91IR9DVgAA9iwa.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91IR9DVgAA9iwa.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Everyone else: “Just made 284x in 20 mins flipping this NFT” Me:,False,12
2554,4572,17887,17887,17887,17887,17887,17887,18094,5,1431287921471000576,1431287921471000576,1630080607000.0,2021-08-27 12:10:07,-400,,younghoon’s pm… https://t.co/s4B1M5dC3C,en,[],[],4258828660,4258828660,suprshowna_,𝐒𝐡𝐨𝐰𝐧𝐚◡̈♡,5,12,https://twitter.com/suprshowna_/status/1431287921471000576,[],['https://pbs.twimg.com/tweet_video_thumb/E9zbY3ZVcAAraDQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zbY3ZVcAAraDQ.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,younghoon’s pm…,False,2
6261,8279,29494,29494,29494,29494,29494,29494,29808,1652,1431373655389491203,1431300619168518152,1630101047000.0,2021-08-27 17:50:47,-400,,@claroelsalvador Feliz cumple Jongkook!! 💜🤟🏽 #ClaroQueAmamosAJungkook  https://t.co/laMPtsfG9g,en,['claroqueamamosajungkook'],[],1422398942000689172,1422398942000689172,LauTae5,Lau-Tae💜🍓🧈👅,5,17,https://twitter.com/LauTae5/status/1431373655389491203,[],['https://pbs.twimg.com/tweet_video_thumb/E91Cv_aXMAArQGV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91Cv_aXMAArQGV.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'claroelsalvador', 'name': '#CuidemonosEntreTodos', 'id': '203145074'}]",,,,,Feliz cumple Jongkook!! 💜🤟🏽 ClaroQueAmamosAJungkook,True,5
12308,14326,48852,48852,48852,48852,48852,48852,49351,1132,1431516514763558913,1431496787882397703,1630135108000.0,2021-08-28 03:18:28,-400,,@BocataJamonEHM Felicidades Frozen  https://t.co/U8OzKOpi30,en,[],[],117803282,117803282,Alba_guiju,حلم,6,3,https://twitter.com/Alba_guiju/status/1431516514763558913,[],['https://pbs.twimg.com/tweet_video_thumb/E93ErZiWQAAj_R4.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93ErZiWQAAj_R4.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'BocataJamonEHM', 'name': 'AySeñorQueNosComenLosMonguers', 'id': '1011510954406961153'}]",,,,,Felicidades Frozen,True,2
11225,13243,45317,45317,45317,45317,45317,45317,45777,1573,1431481564643352578,1431377072363085828,1630126775000.0,2021-08-28 00:59:35,-400,,@annie_warman Awww - love you Rocs💋Cali  https://t.co/hMI9af2lCS,en,[],[],760165670826938369,760165670826938369,ElizGriff2016,Elizabeth Griffith,6,0,https://twitter.com/ElizGriff2016/status/1431481564643352578,[],['https://pbs.twimg.com/tweet_video_thumb/E92k5LQWQAEQsL1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92k5LQWQAEQsL1.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'annie_warman', 'name': '😺Rocs and Annie 👋🏻', 'id': '903367349105033217'}]",,,,, warman Awww - love you Rocs💋Cali,True,6
4494,6512,24087,24087,24087,24087,24087,24087,24350,219,1431338402872532994,1431338402872532994,1630092642000.0,2021-08-27 15:30:42,-400,,I am here #totp  https://t.co/PhkfRzFhx0,en,['totp'],[],2359029767,2359029767,arihat_,Arihat تایرا,5,15,https://twitter.com/arihat_/status/1431338402872532994,[],['https://pbs.twimg.com/tweet_video_thumb/E90ir_aX0AcMkiO.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90ir_aX0AcMkiO.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I am here totp,False,4
10300,12318,42384,42384,42384,42384,42384,42384,42809,605,1431469164586311682,1431467583279013888,1630123818000.0,2021-08-28 00:10:18,-400,,"@SunflowerGpsy There you go, you just broke the ice 😅  https://t.co/c9KE3C0bzF",en,[],[],3016139945,3016139945,AtOm_twelve,ΔĐΔΜ\\\\,6,0,https://twitter.com/AtOm_twelve/status/1431469164586311682,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZnTMXMAIOuI5.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZnTMXMAIOuI5.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'SunflowerGpsy', 'name': 'ᗰanders', 'id': '959631472251478016'}]",,,,,"There you go, you just broke the ice 😅",True,9
7866,9884,34597,34597,34597,34597,34597,34597,34948,787,1431416697425174532,1431416697425174532,1630111309000.0,2021-08-27 20:41:49,-400,,A man who’s good with guns &amp; knives. How can I not love him?  https://t.co/CH63mQErXV,en,[],[],301724462,301724462,LeahLuuvv,Ahhleahh 🍯🌺🍑,5,20,https://twitter.com/LeahLuuvv/status/1431416697425174532,[],['https://pbs.twimg.com/tweet_video_thumb/E91p5aZWEAcnUWV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91p5aZWEAcnUWV.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,A man who’s good with guns &amp; knives. How can I not love him?,False,14
102,2120,9435,9435,9435,9435,9435,9435,9535,1492,1431208692301565954,1431208692301565954,1630061717000.0,2021-08-27 06:55:17,-400,,You guys are evil for doing this  https://t.co/MNkoX6xSmc,en,[],[],1315979892954214401,1315979892954214401,SpiderMan3news,Spider-Man No Way Home News And Countdown,5,6,https://twitter.com/SpiderMan3news/status/1431208692301565954,[],['https://pbs.twimg.com/tweet_video_thumb/E9ystywX0AQdDjV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9ystywX0AQdDjV.jpg,False,19,2,0,https://twitter.com/IGN/status/1431194825278304261,.gif,,,,,,,[],,,,,You guys are evil for doing this,False,7
10556,12574,43257,43257,43257,43257,43257,43257,43693,1489,1431469003223019522,1431064851481174019,1630123780000.0,2021-08-28 00:09:40,-400,,@Jmitboy13 @13MochiLove95 @sexydimples_13 @PJMAngels13 @Janetjp93 @PJM_13king @Mochifiles07 @BTS_twt @LeahLuvsBTS @angelmin1328 @951013sea @BusanKing_13 @Evaa0609 @BUSANBOY___TWT @BabetteEzell @minjipa44622762 @frenamil @poohjiemin @Imyourfilter_J @JiminFanALDY @Jiminjen1347 @roha72760372 @meriz80gmail @FAYzfeIOQy0jhNk @AttyLeyy @MochiLover95 Thank u for joining in to support Our jiminie 💜💕🙆‍♀️😘🤟🐳  https://t.co/b9XKNmqzRy,en,[],[],1045629402371907584,1045629402371907584,Angi3BTS13ami6,EB♡💕💜JIMINS PuPpY💎🐹🐱🐨🐿🐥🐻🐰🐳,6,0,https://twitter.com/Angi3BTS13ami6/status/1431469003223019522,[],['https://pbs.twimg.com/tweet_video_thumb/E92ZYdkVkAgbb6m.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92ZYdkVkAgbb6m.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Jmitboy13', 'name': 'PJM 👑', 'id': '1406161047363280898'}, {'screen_name': '13MochiLove95', 'name': '💛PJMismySerendipity💛', 'id': '1256055186914762752'}, {'screen_name': 'sexydimples_13', 'name': 'Mochi¹³🍒🐥💛💜', 'id': '1298545458021793795'}, {'screen_name': 'PJMAngels13', 'name': 'PJM ANGELS', 'id': '1310782718603456513'}, {'screen_name': 'Janetjp93', 'name': 'JanetJimin🐥🌸', 'id': '1339596940888064002'}, {'screen_name': 'PJM_13king', 'name': 'Lisy¹³ | PJM1 ♡', 'id': '1308627224875200512'}, {'screen_name': 'Mochifiles07', 'name': 'Mochi♡', 'id': '1404275395193577482'}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': '335141638'}, {'screen_name': 'LeahLuvsBTS', 'name': '⁷Leah¹³', 'id': '864512923959427075'}, {'screen_name': 'angelmin1328', 'name': '❄️𝑎𝑛𝑔𝑒𝑙𝑚𝑖𝑛¹³₇❄️💛🍒🐥∞𝑱𝒊𝒎𝒕𝒐𝒃𝒆𝒓💖', 'id': '1305045854139551749'}, {'screen_name': '951013sea', 'name': '⋆⁺⋆💛SLOW달빛¹³🐥💛⋆⁺⋆', 'id': '1169500745680310273'}, {'screen_name': 'BusanKing_13', 'name': 'Rest 지민₁₃ 𝑺𝑻𝑨𝑵 🍒ONLY JIMIN🍒', 'id': '1367538442599596036'}, {'screen_name': 'Evaa0609', 'name': 'Eva⟬⟭⁷_5813♡', 'id': '1217851343987073024'}, {'screen_name': 'BUSANBOY___TWT', 'name': 'JIMIN STAN ‘aℓy’ 지민천사¹³ / SLOW', 'id': '1214506198705299457'}, {'screen_name': 'BabetteEzell', 'name': 'BE 𝕭𝖆𝖇𝖊𝖙𝖙𝖊⁷₁₃ 🧈 Butter 🕺PTD💃🏻', 'id': '1105512292769300480'}, {'screen_name': 'minjipa44622762', 'name': '🍒Minji Park¹³(hiatus)🍒 DANCE GOD BABY J', 'id': '1339067587460665344'}, {'screen_name': 'frenamil', 'name': 'Fren¹³🐥AngelPH🇵🇭', 'id': '1321349985968017409'}, {'screen_name': 'poohjiemin', 'name': '𝖒𝖔𝖈𝖍𝖎🖤🍒지민⁷ ₁₃ stream. vote. engage articles', 'id': '1599745909'}, {'screen_name': 'Imyourfilter_J', 'name': '¹³ Young forever BE', 'id': '1287435282363678722'}, {'screen_name': 'JiminFanALDY', 'name': '🍒PJMs🐥¹³🍒(Letty)◇ﾟдﾟ', 'id': '1341208419391451136'}, {'screen_name': 'Jiminjen1347', 'name': 'fangirljen', 'id': '1311825032285499394'}, {'screen_name': 'roha72760372', 'name': 'roha', 'id': '1278048592851279872'}, {'screen_name': 'meriz80gmail', 'name': 'Merizpcab80', 'id': '1412125562080989188'}, {'screen_name': 'FAYzfeIOQy0jhNk', 'name': 'Ариэль', 'id': '1336344696512262145'}, {'screen_name': 'AttyLeyy', 'name': 'Leyy', 'id': '1239023578101633024'}, {'screen_name': 'MochiLover95', 'name': 'BangtanAlex⁷ 🧈👅', 'id': '1206733138061406210'}]",,,,, 13  13king  twt  13    TWT  J Thank u for joining in to support Our jiminie 💜💕🙆‍♀️😘🤟🐳,True,16
946,2964,12500,12500,12500,12500,12500,12500,12640,583,1431244637449117700,1431209893676175360,1630070287000.0,2021-08-27 09:18:07,-400,,"@_hudsonc Powerful letter ??? I am sure written by  #Tplf agents?  These powerful ""African voices"" writer where were when the #TPLF was laying killed children’s in #Afar and #Amhara regions. We don’t know and Gov of #Tigray they are #TPLFTerroristGroup #NoNegotiationWithTplf  = ISIS  https://t.co/pqJIDweIy3",en,"['tplf', 'tplf', 'afar', 'amhara', 'tigray', 'tplfterroristgroup', 'nonegotiationwithtplf']",[],1351563301206044674,1351563301206044674,SmartEthiopians,Truth matters,5,9,https://twitter.com/SmartEthiopians/status/1431244637449117700,[],['https://pbs.twimg.com/tweet_video_thumb/E9zNaIrWUAAU7QV.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zNaIrWUAAU7QV.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': '_hudsonc', 'name': 'Cameron Hudson', 'id': '141229777'}]",,,,,"Powerful letter ??? I am sure written by Tplf agents? These powerful ""African voices"" writer where were when the TPLF was laying killed children’s in Afar and Amhara regions. We don’t know and Gov of Tigray they are TPLFTerroristGroup NoNegotiationWithTplf = ISIS",True,42
7565,9583,33753,33753,33753,33753,33753,33753,34097,1936,1431403741471813639,1431403741471813639,1630108220000.0,2021-08-27 19:50:20,-400,,$BBIG  https://t.co/6Ib0Y1pJsl,en,[],['bbig'],1025004192413483013,1025004192413483013,KingMidasAu1,KingMidasAu,5,19,https://twitter.com/KingMidasAu1/status/1431403741471813639,[],['https://pbs.twimg.com/tweet_video_thumb/E91eHQeXoAEFRiY.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eHQeXoAEFRiY.jpg,False,1,0,0,https://twitter.com/3_Green_Candles/status/1431403073281294336,.gif,,,,,,,[],,,,,$BBIG,False,1
5185,7203,26193,26193,26193,26193,26193,26193,26476,333,1431354977021214723,1431354977021214723,1630096594000.0,2021-08-27 16:36:34,-400,,Ohhhh the story of Gucci  https://t.co/HEmvpDrJ7d,en,[],[],1183717112663216129,1183717112663216129,M0rgsterrrrr,Lil Caramel Macchiato 🤎,5,16,https://twitter.com/M0rgsterrrrr/status/1431354977021214723,[],['https://pbs.twimg.com/tweet_video_thumb/E90xw0IWQAEL0iT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90xw0IWQAEL0iT.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Ohhhh the story of Gucci,False,5
12014,14032,47699,47699,47699,47699,47699,47699,48183,1965,1431499001933697027,1431498240885727237,1630130932000.0,2021-08-28 02:08:52,-400,,@theejmn maybe because it's not a lie at all  https://t.co/Xtcvakn6Cc,en,[],[],989008551279452160,989008551279452160,jiminsdivinity,zaya,6,2,https://twitter.com/jiminsdivinity/status/1431499001933697027,[],['https://pbs.twimg.com/tweet_video_thumb/E920vzXUUAgvYoA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E920vzXUUAgvYoA.jpg,False,0,1,0,,.gif,,,,,,,"[{'screen_name': 'theejmn', 'name': ""jimin's gf ch 15"", 'id': '1127666232407265280'}]",,,,,maybe because it's not a lie at all,True,8
12427,14445,49248,49248,49248,49248,49248,49248,49754,1535,1431516424942489604,1431516424942489604,1630135086000.0,2021-08-28 03:18:06,-400,,jeongin in a beret  https://t.co/MQfpWBDLXI,en,[],[],1302213259177590784,1302213259177590784,changbintaro,gem,6,3,https://twitter.com/changbintaro/status/1431516424942489604,[],['https://pbs.twimg.com/tweet_video_thumb/E93EmKGUcAEB_0c.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93EmKGUcAEB_0c.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,jeongin in a beret,False,4
3876,5894,22120,22120,22120,22120,22120,22120,22363,245,1431319547219427328,1430930371206647824,1630088147000.0,2021-08-27 14:15:47,-400,,@therecount @LeeVing14 We will call it Racist every chance we get because that’s what it is. We Will also call him By his true name Klan Phelan.  https://t.co/FCi44YsfKF,en,[],[],1325238709600575488,1325238709600575488,JohnMur62924105,John Murray,5,14,https://twitter.com/JohnMur62924105/status/1431319547219427328,[],['https://pbs.twimg.com/tweet_video_thumb/E90Rif9WUAAsE-u.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Rif9WUAAsE-u.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'therecount', 'name': 'The Recount', 'id': '1087380412089987077'}, {'screen_name': 'LeeVing14', 'name': 'Lee Ving', 'id': '1337440789715021829'}]",,,,,We will call it Racist every chance we get because that’s what it is. We Will also call him By his true name Klan Phelan.,True,25
5311,7329,26599,26599,26599,26599,26599,26599,26883,740,1431354929822662659,1430956646004580352,1630096583000.0,2021-08-27 16:36:23,-400,,@DashHound7 @WiscoJasmine @ErinLoftus15 @dejafuuled @hannahpbo @jackie14916195 @Jane_with_a_y @Claudette966 @Real_Chatty_Cat @UniteResisters @BabsR10 @bab_102 @HappyHippieRes @Mary1Kathy @grandpalon @itsjenjensworld @annelindberg_ @curly_woowoowoo @jensdad4biden @sarah_b1999 @JaxHarley5 @GunReformRyan @PMLEGEND @SicilianaI @AJudgemental @Col_Skwirrel @Nikkithegreen @ljlevine1 @3SidecarsPlz @BrittanyinTexas @mem_reddog @AgapeLove28 @DaveHibbard3 @IamMultiversal @TonyHQ1985 @MarciaBarrie @vjtight @Zee207702 @Beebuzzin19 @Fromfarfaraway2 @MafercitaM7 @katibug817 @jillmcmullon @Dior16795345 @HatinHate @maryrosebrand @brandonbpug @DianaLashua @artemis22 @Jdawg_1973 That’s how I roll!! Cheers 🍻🎉  https://t.co/PMwc1O8eaJ,en,[],[],938940592356077568,938940592356077568,themrs805,Erin,5,16,https://twitter.com/themrs805/status/1431354929822662659,[],['https://pbs.twimg.com/tweet_video_thumb/E90xuA1VIAArqwT.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90xuA1VIAArqwT.jpg,False,2,0,0,,.gif,,,,,,,"[{'screen_name': 'DashHound7', 'name': 'DashHound', 'id': '1415684886413803522'}, {'screen_name': 'WiscoJasmine', 'name': 'WiscoJasmine 💚💛', 'id': '1119000402157015040'}, {'screen_name': 'ErinLoftus15', 'name': 'Erin S', 'id': '1312865656577036288'}, {'screen_name': 'dejafuuled', 'name': 'Chasing Shadows', 'id': '1098282507647307777'}, {'screen_name': 'hannahpbo', 'name': 'Hannahpbo 🌻🐈 ☮', 'id': '1298499587393630208'}, {'screen_name': 'jackie14916195', 'name': '🦋🌷🦋Jackie🦋🌷🦋', 'id': '1108115660419141633'}, {'screen_name': 'Jane_with_a_y', 'name': 'Jayne 🌊', 'id': '59480357'}, {'screen_name': 'Claudette966', 'name': 'Claudette Hewitt', 'id': '1327979547883696129'}, {'screen_name': 'Real_Chatty_Cat', 'name': 'CAT - (CAThy) 🌟🍃💫', 'id': '990004097729216512'}, {'screen_name': 'UniteResisters', 'name': 'BatNat', 'id': '50247742'}, {'screen_name': 'BabsR10', 'name': 'Babs R.', 'id': '1316822944279003138'}, {'screen_name': 'bab_102', 'name': 'Bab', 'id': '1349087859974795264'}, {'screen_name': 'HappyHippieRes', 'name': 'Happy Hippie', 'id': '1265997300805054464'}, {'screen_name': 'Mary1Kathy', 'name': 'HelloKittyKatGirl', 'id': '1320503314753056770'}, {'screen_name': 'grandpalon', 'name': 'Lonnie Lundquist', 'id': '80998334'}, {'screen_name': 'itsjenjensworld', 'name': 'JenJen95 🥰💯💙🌊🐶⚾️', 'id': '55674749'}, {'screen_name': 'annelindberg_', 'name': 'Anne Lindberg💮🖤💮🖤 🚫No Direct Messages🚫🌊🌊🌊', 'id': '23858074'}, {'screen_name': 'curly_woowoowoo', 'name': 'Curley Q. Link 🌊⚖️🗽🆘✌🏻 #BLM #SaveDemocracy', 'id': '807589703298019329'}, {'screen_name': 'jensdad4biden', 'name': '🌊BluesyJenMDem💙🗽🌊', 'id': '1358568285873274880'}, {'screen_name': 'sarah_b1999', 'name': 'Debby with a Y (yes a Y) Fully Moderna-nated', 'id': '58949394'}, {'screen_name': 'JaxHarley5', 'name': 'JaxHarley', 'id': '1266436555524243458'}, {'screen_name': 'GunReformRyan', 'name': 'Ryan Chase', 'id': '3910760593'}, {'screen_name': 'PMLEGEND', 'name': 'PMLEGEND™ Esq.🇯🇲 👨🏾\u200d⚖️🌹 🅴', 'id': '18684731'}, {'screen_name': 'SicilianaI', 'name': 'Siciliana Italiana', 'id': '1371253829874954240'}, {'screen_name': 'AJudgemental', 'name': 'Judge Mental ⚖️ is vaxxed & masked', 'id': '1343296524894183424'}, {'screen_name': 'Col_Skwirrel', 'name': 'col.skwirrel', 'id': '1429980087479279648'}, {'screen_name': 'Nikkithegreen', 'name': 'Nikki-Our Fathers fought fascists, not voted4 them', 'id': '1089419890325360641'}, {'screen_name': 'ljlevine1', 'name': 'LJLeVine', 'id': '1298064588466864128'}, {'screen_name': '3SidecarsPlz', 'name': '✨ 𝓜𝓼. 𝓑𝓮𝓻𝓷𝓲𝓮 𝓑𝓮𝓮 🐝💙✨', 'id': '1273106717316911107'}, {'screen_name': 'BrittanyinTexas', 'name': 'Never Forget Jan. 6th ❤️', 'id': '4640585592'}, {'screen_name': 'mem_reddog', 'name': 'Michael Loves Democracy', 'id': '831649277881491457'}, {'screen_name': 'AgapeLove28', 'name': 'Renea 🔥💙🇺🇲🌊💉💛😎🔥🎖', 'id': '968831639857061888'}, {'screen_name': 'DaveHibbard3', 'name': 'Dave Hibbard — masked and fully vaxxed! ❤️💙🇺🇸', 'id': '1305264415848177664'}, {'screen_name': 'IamMultiversal', 'name': 'Keith Blue🌊Lost in TX🌊#BeKind🌊#GiveLove🌊', 'id': '922110659554430976'}, {'screen_name': 'TonyHQ1985', 'name': 'Tony(Twice-Im🍑ed)HQ', 'id': '1336551801508655105'}, {'screen_name': 'MarciaBarrie', 'name': '🌊🌺 Marcia Barrie 🌺🌊', 'id': '1090040316629966848'}, {'screen_name': 'vjtight', 'name': 'aixtc', 'id': '2795133001'}, {'screen_name': 'Zee207702', 'name': 'Zee ~💗🌼🐞🌏🇨🇦', 'id': '1342950763367182336'}, {'screen_name': 'Beebuzzin19', 'name': 'QueenBee Sarah☮️🐝🍯🌺🌊🌸', 'id': '2155364052'}, {'screen_name': 'Fromfarfaraway2', 'name': 'Fromfarfaraway', 'id': '1297857831048294400'}, {'screen_name': 'MafercitaM7', 'name': 'Maria Fernanda 🇲🇽🇨🇦', 'id': '1325840335411449863'}, {'screen_name': 'katibug817', 'name': 'DIANA💫Princess🔱Warrior💫', 'id': '1129683662'}, {'screen_name': 'jillmcmullon', 'name': 'jill mcmullon (Jilly)', 'id': '141603029'}, {'screen_name': 'Dior16795345', 'name': 'Ms. Dior dammit!', 'id': '1222504113205927937'}, {'screen_name': 'HatinHate', 'name': 'Plz call me T 😊 💙 🇺🇸', 'id': '1280830046110875649'}, {'screen_name': 'maryrosebrand', 'name': 'Mary Rose 💙', 'id': '451568504'}, {'screen_name': 'brandonbpug', 'name': 'brandonbpug', 'id': '1288328512097488896'}, {'screen_name': 'DianaLashua', 'name': 'Diana 📣🆘️ 😷💉 🇺🇸♌⚕🎶😸🐶🌈 🌊', 'id': '1239248576393469955'}, {'screen_name': 'artemis22', 'name': 'Lisa Woods 🌊 🦋 🌊', 'id': '24365670'}, {'screen_name': 'Jdawg_1973', 'name': 'Jeremy 🇺🇸', 'id': '1366937574254776323'}]",,,,, with a y  Chatty Cat  102    woowoowoo  b1999  Skwirrel  reddog  1973 That’s how I roll!! Cheers 🍻🎉,True,17
4006,6024,22570,22570,22570,22570,22570,22570,22817,699,1431319502944448522,1431319502944448522,1630088136000.0,2021-08-27 14:15:36,-400,,Describe OBW in four words.  https://t.co/QZewMVv6pL,en,[],[],1412447857873981451,1412447857873981451,GG4WillWhite,Official Grotto Girls™️,5,14,https://twitter.com/GG4WillWhite/status/1431319502944448522,[],['https://pbs.twimg.com/tweet_video_thumb/E90Rf0FXoAgSmKk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E90Rf0FXoAgSmKk.jpg,False,7,3,0,,.gif,,,,,,,[],,,,,Describe OBW in four words.,False,5
1812,3830,15469,15469,15469,15469,15469,15469,15642,1580,1431266934700445696,1431115448372772866,1630075603000.0,2021-08-27 10:46:43,-400,,@taylorj_baybay Thank you thank you. Good to be back.  https://t.co/UvpAFpVu6o,en,[],[],1406474297476935684,1406474297476935684,AssholeRay27,Ray D,5,10,https://twitter.com/AssholeRay27/status/1431266934700445696,[],['https://pbs.twimg.com/tweet_video_thumb/E9zhrtLUcAEvSsE.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9zhrtLUcAEvSsE.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'taylorj_baybay', 'name': 'Tay 👻', 'id': '2153137224'}]",,,,, baybay Thank you thank you. Good to be back.,True,9
7382,9400,33209,33209,33209,33209,33209,33209,33550,1389,1431403815270449156,1431289509631574023,1630108238000.0,2021-08-27 19:50:38,-400,,@resisterclaire Let's go!!🌊🌊  https://t.co/J9oHba1aCE,en,[],[],901935714056548352,901935714056548352,Kristie67996620,Kris-T❤NM🌶🌊,5,19,https://twitter.com/Kristie67996620/status/1431403815270449156,[],['https://pbs.twimg.com/tweet_video_thumb/E91eLMqVQAYTsO_.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91eLMqVQAYTsO_.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'resisterclaire', 'name': 'JustClaire. 🌊 #Resist 🌊NO TEAMS', 'id': '2781531323'}]",,,,,Let's go!!🌊🌊,True,2
12057,14075,47863,47863,47863,47863,47863,47863,48350,131,1431516728442425347,1431516728442425347,1630135159000.0,2021-08-28 03:19:19,-400,,"We’ve spent a long time in the accumulation phase, but we are now ready to enjoy bluer skies. 📈 We will no doubt have higher resistance levels to overcome, but I believe our darkest days are behind us. Learn to enjoy the journey, not just the destination! 💰🔥💯🤩 🖐💎🤚#SFM  https://t.co/rn9rZdyyFN",en,['sfm'],[],1277917380178518018,1277917380178518018,SafemoonMurphy,SafeMoonMurphy 🖐💎🤚,6,3,https://twitter.com/SafemoonMurphy/status/1431516728442425347,[],['https://pbs.twimg.com/tweet_video_thumb/E93E3wWXEAI403Z.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E93E3wWXEAI403Z.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"We’ve spent a long time in the accumulation phase, but we are now ready to enjoy bluer skies. 📈 We will no doubt have higher resistance levels to overcome, but I believe our darkest days are behind us. Learn to enjoy the journey, not just the destination! 💰🔥💯🤩 🖐💎🤚SFM",False,49
9349,11367,39342,39342,39342,39342,39342,39342,39737,1562,1431449774146789379,1431449774146789379,1630119195000.0,2021-08-27 22:53:15,-400,,Letting my kitten gnaw on my hand because I accidentally stepped on her tail.  https://t.co/8BVPONMikY,en,[],[],77702696,77702696,scrawfish,Stephanie Crawford,5,22,https://twitter.com/scrawfish/status/1431449774146789379,[],['https://pbs.twimg.com/tweet_video_thumb/E92H-dDVEAAkdo8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E92H-dDVEAAkdo8.jpg,False,2,0,0,,.gif,,,,,,,[],,,,,Letting my kitten gnaw on my hand because I accidentally stepped on her tail.,False,14
8244,10262,35756,35756,35756,35756,35756,35756,36120,1959,1431416547155734531,1431416547155734531,1630111273000.0,2021-08-27 20:41:13,-400,,Morni/Lustini and her delusions  #Imlie  https://t.co/Je1XUr1wxu,en,['imlie'],[],1412764322191740928,1412764322191740928,gellar_rachel,Miyu,5,20,https://twitter.com/gellar_rachel/status/1431416547155734531,[],['https://pbs.twimg.com/tweet_video_thumb/E91pwZIUcAIkUmy.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E91pwZIUcAIkUmy.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,Morni/Lustini and her delusions Imlie,False,5
